0	1	-2.4772915e-01
0	2	-5.4912150e-02
0	3	-2.7543367e-01
0	4	-1.4477435e-01
0	5	8.7031755e-02
0	6	1.6512937e-02
0	7	-1.3129146e-01
0	8	1.2499785e-01
0	9	1.3843242e-01
0	10	1.6174359e-01
0	11	2.7752289e-02
0	12	-1.4673149e-02
0	13	-4.2581795e-02
0	14	1.6112577e-01
0	15	1.5553491e-01
1	2	-5.4358868e-03
1	3	4.0270297e-01
1	4	3.8847408e-02
1	5	2.2837260e-01
1	6	-3.7189652e-01
1	7	-9.6853086e-02
1	8	-1.9181516e-01
1	9	-3.3552591e-01
1	10	-2.4769676e-01
1	11	6.0408095e-02
1	12	-2.3592559e-01
1	13	2.8759913e-01
1	14	-9.8782065e-03
1	15	-1.4992910e-01
2	3	-1.5088587e-01
2	4	-2.1717095e-01
2	5	6.0170293e-02
2	6	-1.7351575e-01
2	7	1.0531519e-01
2	8	1.2713855e-02
2	9	-1.7057194e-02
2	10	-5.2971468e-02
2	11	-7.9759831e-02
2	12	2.2714302e-01
2	13	2.6912608e-01
2	14	1.6550355e-02
2	15	1.9201811e-01
3	4	7.7119787e-02
3	5	8.5788718e-02
3	6	1.0567398e-02
3	7	8.0591925e-02
3	8	-4.0070976e-01
3	9	-1.4035763e-02
3	10	3.1486254e-02
3	11	1.4231755e-01
3	12	-7.3825088e-02
3	13	-1.0264005e-01
3	14	-1.2325135e-01
3	15	7.3348351e-02
4	5	-1.2474876e-01
4	6	3.5088976e-01
4	7	8.9405873e-02
4	8	-7.3467268e-02
4	9	-4.9906623e-03
4	10	8.5247236e-03
4	11	1.9972846e-01
4	12	-1.7101785e-01
4	13	6.3120637e-02
4	14	-1.8367197e-01
4	15	1.7645025e-01
5	6	-6.1165163e-01
5	7	6.8495269e-02
5	8	3.3960625e-01
5	9	1.2110883e-01
5	10	-2.9501796e-01
5	11	-8.8723804e-02
5	12	-1.2607596e-01
5	13	4.2112417e-02
5	14	-2.6254576e-01
5	15	-3.4155474e-01
6	7	1.8597788e-01
6	8	-3.5428963e-01
6	9	3.1115518e-01
6	10	4.9952035e-01
6	11	2.7041164e-01
6	12	7.8156438e-02
6	13	-1.0894548e-01
6	14	5.7584478e-02
6	15	6.7316179e-01
7	8	-1.1344555e-02
7	9	4.6119040e-01
7	10	3.0369322e-01
7	11	-3.7575897e-02
7	12	1.4671048e-01
7	13	-1.2410178e-01
7	14	-1.6713575e-01
7	15	-2.8814761e-01
8	9	1.4422733e-01
8	10	-2.7339984e-01
8	11	-2.1304311e-01
8	12	-1.1264192e-01
8	13	3.9348168e-02
8	14	-1.8706540e-01
8	15	-4.5403958e-01
9	10	4.3052389e-01
9	11	7.5037420e-02
9	12	2.7093169e-01
9	13	-1.8937191e-01
9	14	-2.2412441e-01
9	15	3.8301971e-01
10	11	1.8601085e-01
10	12	2.6461840e-01
10	13	-1.7759210e-01
10	14	8.4083220e-02
10	15	6.1064281e-01
11	12	-1.9419789e-02
11	13	1.5438420e-01
11	14	-1.8563369e-02
11	15	3.2845297e-01
12	13	-1.4446802e-01
12	14	-7.5584792e-02
12	15	1.5213999e-01
13	14	7.9438174e-02
13	15	1.6299838e-01
14	15	7.5427037e-02
