0	1	-2.6668173e-01
0	2	-8.9073445e-02
0	3	-1.3492286e-01
0	4	-3.7486066e-02
0	5	1.1967299e-01
0	6	-9.5743273e-03
0	7	1.1744492e-01
0	8	7.1591207e-02
0	9	2.2631715e-01
0	10	-4.0177473e-02
0	11	1.3534745e-01
0	12	-2.8289897e-02
0	13	-2.5225648e-02
0	14	-3.2169540e-01
0	15	-3.1510962e-03
1	2	3.2825584e-01
1	3	8.2200591e-03
1	4	-2.0177537e-01
1	5	-3.9521406e-01
1	6	2.8940232e-01
1	7	-3.0026957e-01
1	8	9.0225413e-02
1	9	-1.7865557e-01
1	10	1.7806121e-01
1	11	-1.0937235e-01
1	12	-1.9828668e-02
1	13	-5.6359246e-02
1	14	3.2611694e-01
1	15	5.0501752e-01
2	3	-7.0873531e-02
2	4	-1.1477166e-02
2	5	4.2832833e-01
2	6	-1.6413044e-01
2	7	-2.7105006e-01
2	8	-2.5992958e-01
2	9	-2.6847424e-01
2	10	4.0215725e-01
2	11	1.3972746e-01
2	12	-4.8133808e-01
2	13	1.2022268e-01
2	14	-1.4843891e-01
2	15	1.3866050e-01
3	4	-2.5460230e-01
3	5	-4.0079794e-01
3	6	-6.6595352e-01
3	7	2.7631582e-01
3	8	7.9242450e-02
3	9	2.6474178e-01
3	10	2.0142964e-01
3	11	-4.8148707e-01
3	12	-3.2048015e-01
3	13	7.0044414e-02
3	14	-3.2770536e-01
3	15	1.0219015e-02
4	5	8.6793800e-02
4	6	5.0066066e-03
4	7	-5.2530137e-02
4	8	9.4001445e-03
4	9	-2.6799081e-01
4	10	4.7026430e-02
4	11	7.5067815e-02
4	12	2.5925128e-01
4	13	4.5734504e-02
4	14	6.6022713e-02
4	15	-2.4110625e-01
5	6	2.6813567e-01
5	7	9.6685648e-02
5	8	-2.3126768e-01
5	9	-2.5306739e-01
5	10	-6.0455451e-02
5	11	2.4793325e-01
5	12	-3.3555162e-01
5	13	3.5242727e-02
5	14	-4.7147939e-01
5	15	-2.0130124e-01
6	7	-5.1204215e-02
6	8	-9.7071971e-03
6	9	-1.9891419e-01
6	10	-3.0457458e-01
6	11	1.2231103e-01
6	12	2.4549409e-01
6	13	-1.3254298e-01
6	14	3.5998059e-02
6	15	2.6816225e-01
7	8	9.3330897e-02
7	9	3.2847734e-01
7	10	-2.1313355e-01
7	11	-1.1203300e-01
7	12	-2.3607437e-01
7	13	-4.2730781e-01
7	14	-2.3239420e-01
7	15	-2.0014610e-01
8	9	-1.5077643e-01
8	10	1.5076950e-01
8	11	1.4801807e-01
8	12	4.5232453e-01
8	13	-2.1322771e-01
8	14	-2.9825200e-01
8	15	-1.7204256e-01
9	10	-3.6506691e-01
9	11	-9.3579229e-02
9	12	-3.4903796e-01
9	13	-3.5847407e-01
9	14	1.6515139e-02
9	15	3.8649832e-01
10	11	-3.9569373e-02
10	12	-3.6189148e-02
10	13	3.0318858e-01
10	14	-2.0157605e-01
10	15	-1.0842854e-01
11	12	2.0448143e-01
11	13	-1.6347211e-01
11	14	-5.4435902e-02
11	15	-4.1568501e-02
12	13	1.0301388e-01
12	14	7.6225430e-02
12	15	-4.6237325e-02
13	14	-1.2109436e-01
13	15	1.7288045e-02
14	15	-3.2336497e-02
