0	1	-5.1006321e-02
0	2	-4.6161014e-01
0	3	-4.3213925e-01
0	4	1.2451294e-01
0	5	1.6229251e-02
0	6	-2.0780200e-01
0	7	2.1261695e-01
0	8	-1.4303306e-01
0	9	-2.6912038e-01
0	10	-1.8864567e-01
0	11	6.7928260e-02
0	12	3.6195935e-01
0	13	4.2348673e-02
0	14	4.0847110e-01
0	15	9.6472173e-02
1	2	-2.8527381e-01
1	3	-3.5603036e-01
1	4	9.4189841e-02
1	5	-2.1616406e-01
1	6	-2.9876428e-02
1	7	-3.1205634e-01
1	8	-4.8171712e-01
1	9	2.9397864e-01
1	10	-1.9800817e-01
1	11	6.2220284e-02
1	12	2.1862483e-01
1	13	-1.5320972e-01
1	14	-6.0215095e-01
1	15	-1.5711389e-01
2	3	6.1025970e-01
2	4	1.7732948e-02
2	5	-2.9077216e-01
2	6	2.3697410e-01
2	7	-2.6585636e-01
2	8	3.6740122e-01
2	9	3.9214421e-02
2	10	5.6078278e-01
2	11	-1.1932200e-01
2	12	-4.9219291e-01
2	13	-9.7609172e-02
2	14	7.9989312e-04
2	15	-3.2567245e-01
3	4	6.0339751e-02
3	5	2.1204438e-01
3	6	3.5297119e-01
3	7	2.8533555e-01
3	8	2.5332540e-01
3	9	1.5550252e-02
3	10	3.3337574e-01
3	11	1.3650182e-01
3	12	-3.9450890e-01
3	13	-1.0806711e-01
3	14	2.6319654e-01
3	15	3.5023425e-02
4	5	-1.3081096e-01
4	6	1.2354272e-01
4	7	-1.5613279e-01
4	8	-3.2300311e-01
4	9	-1.1259506e-01
4	10	6.4085250e-02
4	11	9.3870759e-01
4	12	-1.6405836e-01
4	13	1.7005472e-01
4	14	1.0968723e-01
4	15	-5.0252155e-01
5	6	4.8525159e-01
5	7	1.8971935e-01
5	8	-3.8195423e-01
5	9	2.2761256e-01
5	10	-3.3271439e-01
5	11	1.0507056e-01
5	12	2.4601183e-01
5	13	-5.6108170e-02
5	14	1.3034479e+00
5	15	1.1179154e-01
6	7	-2.9901083e-01
6	8	-2.1979782e-01
6	9	3.8018456e-01
6	10	-3.7851623e-01
6	11	5.6141250e-02
6	12	1.8453119e-02
6	13	-4.8118080e-02
6	14	1.8417153e-02
6	15	-4.3108784e-01
7	8	1.1947375e-01
7	9	-2.8620933e-01
7	10	1.7943378e-01
7	11	-2.1506942e-01
7	12	2.7770961e-01
7	13	8.8210478e-03
7	14	6.0122052e-01
7	15	3.1535854e-01
8	9	-2.1779552e-01
8	10	1.2816803e-01
8	11	-3.4735529e-01
8	12	-4.7011872e-01
8	13	2.3213429e-01
8	14	-1.5576841e-02
8	15	1.4906388e-01
9	10	-1.4958513e-02
9	11	1.4757640e-01
9	12	-1.6727400e-01
9	13	-8.0359014e-02
9	14	-2.3658502e-01
9	15	-9.6318182e-02
10	11	3.6746411e-01
10	12	-3.7594393e-01
10	13	-3.2015513e-01
10	14	2.2604448e-01
10	15	3.4128285e-01
11	12	5.2955817e-02
11	13	1.5701499e-01
11	14	-1.7077843e-01
11	15	-1.2794601e-01
12	13	1.3249303e-01
12	14	2.5303217e-01
12	15	4.5962173e-02
13	14	-8.6152392e-02
13	15	-3.8825942e-01
14	15	2.4791739e-01
