0	1	-1.3697684e-01
0	2	-4.0584124e-01
0	3	-8.6768051e-02
0	4	-1.3753545e-02
0	5	4.1333249e-01
0	6	3.1776500e-01
0	7	6.0058797e-02
0	8	-1.1456284e-01
0	9	1.6467752e-01
0	10	2.1417250e-01
0	11	-3.8320087e-01
0	12	4.3083827e-01
0	13	-1.8570138e-01
0	14	5.0914667e-01
0	15	1.7879613e-01
1	2	1.2336491e-01
1	3	3.3881423e-01
1	4	-3.6564857e-01
1	5	4.4493181e-02
1	6	-2.1079547e-01
1	7	-2.7825282e-01
1	8	-3.0977927e-01
1	9	4.4449560e-01
1	10	4.5439511e-01
1	11	-8.5711483e-02
1	12	-3.7558577e-01
1	13	-4.0340589e-02
1	14	1.9971223e-02
1	15	1.9828857e-01
2	3	1.7921757e-01
2	4	-1.1758525e-01
2	5	-5.4605404e-02
2	6	-2.7405678e-02
2	7	-2.0100454e-01
2	8	-1.4889779e-01
2	9	-8.6374294e-03
2	10	-9.7873362e-02
2	11	1.7703710e-01
2	12	-2.9065658e-01
2	13	1.0833752e-01
2	14	-1.8583847e-01
2	15	-7.0884486e-02
3	4	7.4536595e-02
3	5	-1.1356355e-01
3	6	9.3938879e-02
3	7	-6.5882464e-02
3	8	-1.2281118e-01
3	9	-1.7728715e-02
3	10	1.0894971e-02
3	11	-1.8578375e-02
3	12	-4.4222401e-01
3	13	-3.4517428e-01
3	14	-2.4411865e-01
3	15	-9.8839676e-02
4	5	-2.6519630e-01
4	6	1.1270137e-01
4	7	3.1245850e-01
4	8	4.7628810e-01
4	9	-7.9914817e-02
4	10	-7.9863590e-01
4	11	1.0459094e-01
4	12	8.0743437e-02
4	13	2.0667438e-01
4	14	-5.6019908e-01
4	15	-4.0839843e-01
5	6	-1.9380724e-02
5	7	-9.6032115e-02
5	8	-3.1131438e-02
5	9	5.5648380e-02
5	10	4.2565135e-01
5	11	-8.8019438e-02
5	12	2.4557247e-01
5	13	-1.5328798e-02
5	14	4.9378141e-01
5	15	-1.5966312e-01
6	7	-6.7097855e-02
6	8	-5.7160682e-01
6	9	1.6576064e-01
6	10	-1.9880234e-01
6	11	2.9468203e-01
6	12	8.3633232e-02
6	13	6.3403827e-01
6	14	-6.8867698e-02
6	15	5.8464094e-01
7	8	4.8074093e-01
7	9	-5.3329528e-02
7	10	-1.5768599e-01
7	11	-2.4186267e-01
7	12	5.4181552e-02
7	13	-3.0325328e-01
7	14	-3.1173365e-02
7	15	-1.5717899e-01
8	9	-7.4883319e-02
8	10	-1.6226449e-01
8	11	-1.8437519e-01
8	12	2.2737431e-01
8	13	-5.5372845e-01
8	14	6.3129506e-02
8	15	-1.0384909e+00
9	10	1.9597418e-01
9	11	5.0428931e-02
9	12	-4.2188836e-02
9	13	1.4166628e-01
9	14	3.9599099e-02
9	15	3.0600538e-01
10	11	-1.7251278e-01
10	12	5.4815966e-02
10	13	-3.9256667e-01
10	14	7.4476096e-01
10	15	3.6549677e-01
11	12	-1.9295963e-02
11	13	4.3122578e-01
11	14	-2.5565233e-01
11	15	1.4171278e-01
12	13	6.8580108e-03
12	14	3.8565214e-01
12	15	-3.2801527e-01
13	14	-4.1998878e-01
13	15	2.7284929e-01
14	15	-1.1607052e-01
