0	1	-5.8839677e-01
0	2	6.6946580e-02
0	3	-2.8565314e-01
0	4	-1.3778502e-01
0	5	-2.2835711e-01
0	6	1.0532508e-02
0	7	3.0859747e-01
0	8	9.5626129e-02
0	9	-1.7868898e-01
0	10	-2.6774208e-01
0	11	1.3510652e-01
0	12	-3.6284492e-01
0	13	-6.3335723e-02
0	14	1.4906487e-02
0	15	2.5804212e-01
1	2	2.9104048e-01
1	3	-5.4798100e-02
1	4	8.3534533e-02
1	5	-2.7546780e-01
1	6	-1.4246550e-01
1	7	-1.5718662e-01
1	8	6.8260604e-02
1	9	1.2341622e-01
1	10	9.8653917e-02
1	11	1.7984248e-01
1	12	1.0816956e-01
1	13	-7.8881957e-03
1	14	-2.7501335e-01
1	15	-2.8734608e-01
2	3	-3.5406915e-01
2	4	4.3980666e-02
2	5	-2.6898123e-01
2	6	-2.2541352e-01
2	7	-1.2957845e-01
2	8	2.2331925e-01
2	9	-3.2516337e-02
2	10	-7.1339174e-02
2	11	5.4702754e-02
2	12	9.4602939e-02
2	13	-1.4083920e-02
2	14	-2.7801282e-01
2	15	3.5714962e-03
3	4	-4.3757685e-03
3	5	1.0259715e-01
3	6	1.4911376e-01
3	7	7.6746887e-02
3	8	5.4505132e-02
3	9	-2.3353260e-01
3	10	1.2053516e-01
3	11	4.9847430e-02
3	12	-1.8403577e-02
3	13	-3.5508964e-02
3	14	1.6159687e-01
3	15	-1.5691832e-01
4	5	-1.2175408e-01
4	6	-2.8158149e-01
4	7	1.0417200e-01
4	8	1.9179088e-01
4	9	-1.7386612e-02
4	10	8.5478773e-02
4	11	-1.0431698e-01
4	12	-5.6305292e-02
4	13	4.7163413e-04
4	14	-7.2542119e-02
4	15	-4.9381185e-02
5	6	5.8010154e-02
5	7	9.3003226e-03
5	8	-3.8339512e-01
5	9	1.8534183e-01
5	10	8.7962040e-02
5	11	-3.8548003e-01
5	12	1.0887807e-01
5	13	6.3440398e-02
5	14	2.2349540e-01
5	15	2.5217601e-01
6	7	-2.8072793e-01
6	8	-9.9678048e-02
6	9	7.1197562e-02
6	10	-7.1687315e-02
6	11	2.3925634e-01
6	12	1.2395057e-01
6	13	3.6038412e-03
6	14	7.4495334e-02
6	15	-1.0962228e-01
7	8	-3.2533276e-02
7	9	-3.0366039e-01
7	10	1.4156375e-02
7	11	-1.2931011e-01
7	12	-3.1237135e-01
7	13	-4.0684530e-02
7	14	2.2044037e-01
7	15	1.2133294e-01
8	9	-2.9369401e-01
8	10	3.1660264e-02
8	11	2.0469490e-01
8	12	-5.3124292e-02
8	13	-1.0389501e-01
8	14	-2.7330040e-01
8	15	-1.9635953e-01
9	10	1.5501901e-02
9	11	-1.4735109e-01
9	12	1.4656744e-01
9	13	9.6504648e-02
9	14	-1.9268681e-01
9	15	1.1299750e-01
10	11	-9.4211979e-02
10	12	1.8609328e-02
10	13	-1.2514766e-02
10	14	-3.5718223e-02
10	15	-3.5236732e-02
11	12	-2.4543676e-02
11	13	-6.7672327e-02
11	14	-7.9196611e-02
11	15	-2.8170769e-01
12	13	5.0844144e-02
12	14	-3.9661164e-02
12	15	-4.4076099e-02
13	14	1.3238303e-02
13	15	5.3110845e-02
14	15	5.0612810e-02
