0	1	-5.6239010e-02
0	2	4.3285218e-02
0	3	1.2608255e-01
0	4	2.7878788e-02
0	5	-7.5552058e-02
0	6	-1.8947141e-02
0	7	5.1990503e-02
0	8	-1.0892792e-01
0	9	2.2632837e-01
0	10	-1.7667527e-01
0	11	1.3923435e-01
0	12	-1.2944055e-01
0	13	-1.3279460e-01
0	14	-3.8745534e-01
0	15	-2.3589175e-01
1	2	-1.8672850e-01
1	3	2.7602651e-02
1	4	-9.2266779e-02
1	5	2.8386450e-01
1	6	-9.8431783e-03
1	7	5.5870059e-02
1	8	-1.9038421e-02
1	9	-5.1867051e-02
1	10	-1.9867019e-02
1	11	1.8621750e-01
1	12	-1.2610754e-01
1	13	-1.6674449e-01
1	14	2.9102796e-02
1	15	-2.4321120e-01
2	3	2.2371250e-03
2	4	8.8933847e-02
2	5	-1.2439476e-01
2	6	-4.5775279e-02
2	7	-2.5414750e-01
2	8	-2.8642041e-02
2	9	-4.7786508e-02
2	10	3.1009893e-02
2	11	-2.3181235e-01
2	12	-2.9769399e-02
2	13	1.8969711e-01
2	14	2.8963927e-02
2	15	2.3448467e-01
3	4	-1.0619938e-02
3	5	-1.4980077e-01
3	6	-5.3833390e-02
3	7	2.7886538e-01
3	8	-2.2521284e-01
3	9	-1.7113705e-03
3	10	-8.1832634e-03
3	11	7.5684123e-03
3	12	-1.5729339e-01
3	13	9.8482291e-03
3	14	-6.9440888e-02
3	15	-1.0201531e-01
4	5	-7.6144691e-02
4	6	-5.1397656e-02
4	7	-1.2892484e-01
4	8	-3.8787490e-02
4	9	1.4269497e-02
4	10	1.0926895e-01
4	11	-1.4189392e-01
4	12	3.9101721e-03
4	13	9.5866210e-02
4	14	1.5812009e-02
4	15	5.4494002e-02
5	6	8.5417368e-02
5	7	-1.3735722e-02
5	8	9.5505927e-02
5	9	-1.8012364e-01
5	10	5.9644462e-02
5	11	9.7123529e-02
5	12	-4.3753791e-02
5	13	-3.0346453e-01
5	14	8.0952880e-02
5	15	-1.6909411e-01
6	7	1.0356071e-01
6	8	5.1240046e-02
6	9	-4.3591308e-02
6	10	-1.4389086e-02
6	11	4.9697017e-02
6	12	5.0247693e-02
6	13	-1.3864840e-01
6	14	-1.5069912e-02
6	15	-1.9824592e-02
7	8	-1.7958937e-01
7	9	3.8692678e-02
7	10	-7.4488818e-02
7	11	2.6933650e-01
7	12	2.4342544e-02
7	13	-4.3187042e-01
7	14	-2.5935011e-01
7	15	-2.8601244e-01
8	9	5.7692875e-02
8	10	-7.9074261e-02
8	11	-4.3741853e-02
8	12	8.1385279e-02
8	13	2.9582785e-02
8	14	8.1057382e-02
8	15	5.6864531e-02
9	10	-2.2258106e-01
9	11	1.3009105e-01
9	12	5.6577037e-02
9	13	3.7001663e-02
9	14	-2.7999459e-01
9	15	-1.0173210e-01
10	11	-1.7983883e-01
10	12	-9.2764720e-03
10	13	3.1372755e-02
10	14	2.0650974e-01
10	15	7.5154315e-02
11	12	5.3657166e-02
11	13	-2.6162198e-01
11	14	-2.4635184e-01
11	15	-2.2959968e-01
12	13	-3.3593761e-02
12	14	-4.3016561e-02
12	15	9.9566282e-02
13	14	2.2907812e-01
13	15	3.0094896e-01
14	15	1.9686804e-01
