0	1	1.3403734e-01
0	2	5.0833548e-02
0	3	-3.8112108e-01
0	4	7.3154192e-02
0	5	-3.1299017e-01
0	6	-2.0652457e-01
0	7	-3.9402853e-01
0	8	2.2603462e-01
0	9	-3.5044816e-01
0	10	2.5494512e-01
0	11	1.5889804e-02
0	12	-3.0461812e-01
0	13	6.8721864e-02
0	14	-2.7941739e-01
0	15	2.6223988e-01
1	2	6.3670387e-02
1	3	-1.1723641e-01
1	4	-1.8193797e-03
1	5	6.7718965e-02
1	6	1.2274110e-01
1	7	-1.5691268e-01
1	8	5.7093317e-02
1	9	-1.0994035e-01
1	10	-3.0269969e-01
1	11	4.7341360e-02
1	12	-1.6940882e-01
1	13	-6.3069895e-02
1	14	1.4825844e-01
1	15	-6.7260296e-02
2	3	2.5355350e-02
2	4	-1.2495476e-01
2	5	-1.6806823e-02
2	6	-1.4530016e-01
2	7	-6.2994011e-02
2	8	-2.8917626e-02
2	9	-3.0512420e-02
2	10	2.5109471e-01
2	11	-2.6420622e-01
2	12	4.6941247e-02
2	13	2.4890142e-02
2	14	1.2390053e-01
2	15	-9.8856568e-02
3	4	4.3928409e-02
3	5	1.1276613e-01
3	6	-1.0933570e-01
3	7	6.7370796e-02
3	8	-3.2448667e-02
3	9	-9.0143362e-02
3	10	1.5768136e-01
3	11	-3.0758910e-01
3	12	2.9608083e-01
3	13	7.9987475e-02
3	14	5.5276710e-02
3	15	-1.6874637e-01
4	5	1.7013013e-01
4	6	-8.4404734e-02
4	7	-7.7414296e-02
4	8	1.4034183e-01
4	9	-1.5265431e-01
4	10	-2.1918404e-01
4	11	4.7050938e-02
4	12	-8.7797249e-03
4	13	1.6707211e-02
4	14	-8.0977220e-02
4	15	2.4975541e-03
5	6	2.4314152e-02
5	7	-1.8194754e-01
5	8	2.5029723e-01
5	9	1.9288426e-01
5	10	-2.8202091e-01
5	11	-2.2326518e-01
5	12	-8.0775151e-02
5	13	-1.7057197e-01
5	14	1.9751286e-01
5	15	-2.5642140e-01
6	7	1.0841644e-01
6	8	4.4109432e-02
6	9	1.3831398e-01
6	10	-4.2145245e-01
6	11	3.4191174e-01
6	12	-2.1292971e-01
6	13	-2.3935744e-01
6	14	-7.4445774e-02
6	15	-3.2447714e-02
7	8	-4.1229958e-01
7	9	-1.9434558e-01
7	10	-6.8327180e-02
7	11	3.6861510e-01
7	12	3.0108806e-01
7	13	1.3631516e-01
7	14	-1.0204655e-01
7	15	5.2380520e-02
8	9	1.4004592e-01
8	10	-4.6322464e-02
8	11	-2.4427421e-01
8	12	-2.4174446e-01
8	13	-1.5604200e-01
8	14	8.4782392e-03
8	15	-8.4202370e-02
9	10	-2.5330014e-02
9	11	-2.0979795e-01
9	12	-2.9653641e-01
9	13	-1.9810448e-01
9	14	3.5260030e-01
9	15	-7.5268003e-02
10	11	-6.0551844e-01
10	12	2.3498397e-01
10	13	1.6994192e-01
10	14	-6.2720252e-02
10	15	-1.2892760e-02
11	12	-3.4051638e-02
11	13	-1.1124856e-01
11	14	-4.8390873e-01
11	15	4.5000866e-01
12	13	1.6697334e-01
12	14	-1.0019657e-01
12	15	-2.4785228e-02
13	14	3.0479539e-02
13	15	2.3753857e-02
14	15	-2.8205647e-01
